Title,Creators,Genre,Rating,Views,Likes,Engagement,Subscribers,Release Date,Synopsis
Tricked into Becoming the Heroine's Stepmother,"HARIHEEN, MOKGAMGI",fantasy,9.67,92876940.0,9125704,0.09825586415745394,1290460,2021.0,"After her death, Daisy Heidi is reincarnated into the world of ""Why Did the Duke's Daughter Roll Across the Pumpkin Patch?"", a so-called ""tragedy"" novel where the beautiful heroine Pierta indulges in reckless lust and hedonism with ten ardent suitors to a bitter end. Though Daisy is reborn as a poor commoner in this world, she has one distinct advantage over others in her second chance at life -- she's the author of the original novel! When fate brings Daisy into the lives of the novel's heroine Pierta and her dashing father Duke Henstone, Daisy vows to do everything she can to prevent Pierta's future of despair."
True Beauty,Yaongyi,romance,9.53,1029642725.0,55631209,0.05402962372215081,7496872,2018.0,"After binge-watching beauty videos online, a shy comic book fan masters the art of makeup and sees her social standing skyrocket as she becomes her school's prettiest pretty girl overnight. But will her elite status be short-lived? How long can she keep her real self a secret? And what about that cute boy who knows her secret?"
Trump,Chaeeun Lee,fantasy,9.54,27639470.0,1865507,0.06749431157688625,358839,2014.0,"On February 29th, children under the age of 14 are said to have their wishes granted on a day known as Melly Day. In a world where humans are said to be blessed by the gods, Hiasen has been granted the ability to manipulate mana in his dreams... but all he really wants is to see his mother again. When his wish is granted on Melly Day, the world as he knows it changes forever."
Ultra-Alternate Character,JIXKSEE,action,9.41,12891055.0,1298833,0.10075459301042466,260209,2021.0,"In Ergosphere Online, a VR MMORPG craze, Oreum Lee is harshly mocked by his party members for being a mediocre healer. Not only that, his teammates in the game bully him in real life at school. Oreum’s saving grace is his alternate character, a powerful Avenger class character that he plays with extraordinary skill. One day when Oreum logs out of the game, a glitch in the system imbues him with his alternate character’s abilities and forces him to fight against evil monsters from the in-game realm. Will Oreum survive the game world and his school life at the same time? "
UndeadEd,Boredman,supernatural,9.69,29543405.0,1343195,0.04546513849706897,141308,2015.0,"After being declared clinically dead, traveling salesman Ed Zamsa tries to go on with his life regardless of his strange condition. As if things weren't hard enough without being dead."
Under the Aegis,VIMEDDIEE,fantasy,9.76,11606212.0,605375,0.052159567652219345,93458,2015.0,"This is a story about the struggle for peace and the search for something precious that has been lost for over a thousand years. Six young people, with the help of the ancient weapons that chose them, must work together to solve a millennial mystery before they too become lost."
UnderPrin,smbryms,supernatural,9.27,64394326.0,2854906,0.04433474464815425,611133,2014.0,"Jin is a famous singer whose true identity is Lord Perdien, the legendary demon lord. Having withheld his secret for years to give his son Mi-Ryu a normal life in the human world, he is forced to take action when Mi-Ryu is threatened. Now that his demonic powers have been awakened, Jin will fight anything to protect his son."
Unholy Blood,"Jeonghyeon Kim, Lina Im",supernatural,9.85,132235663.0,13896556,0.10508932072280683,1958908,2020.0,"When vampires destroy her chance to have the normal life she's always wanted, Hayan is forced to draw on her darkest secret to rid the world of the merciless hunters that took it over 10 years ago. With the support of a rising star in the local police force, Hayan steps up to protect her loved ones, face her past, and get her revenge."
Unknown Caller,Various Artists,thriller,9.55,9420587.0,213184,0.02262958773163498,544642,2016.0,Unknown Caller is an app-exclusive horror anthology with stories from renowned Korean creators who have been scaring audiences for years. These stories use augmented reality to unveil the creatures that haunt your home.
Unlovable Replacement,Nylana,romance,9.76,119727987.0,9467034,0.07907118658898024,1762797,2019.0,"When his relationship went down the drain, Chiko Dyer started to develop a weird relationship with a local delivery girl."
Unlucky is as Lucky does,M. Nires,comedy,9.67,26424623.0,3627663,0.13728343446943406,252022,2019.0,"An enemy from afar has threatened to kidnap the king's daughter. The king springs into action seeking the most elite members of his kingdom to protect her. Sounds like your average everyday fantasy tale. Except that it isn'tâ€¦ The king is overprotective, the queen can barely tolerate the king, the princess-in-distress is only 7 years old but is strong enough to beat up anyone in the kingdom, and the man or woman who must protect her? He doesn't have to be the strongest or the smartestâ€¦just the LUCKIEST person who ever lived. So yeah, what this tale lacks in tradition, it makes up for in sheer over-the-top lunacy!"
Unwritten Death,MaracuyasArt,romance,9.65,10667928.0,916687,0.08592924511676495,254782,2021.0,"Adiel is a shy boy with a special gift. He can see the afterlife! For as much as he tries to ignore his abilities, his world will be turned upside down when he meets Death, a lonely deity that yearns for human company. When a new threat endangers the wellbeing of his world, they must work together to save themselves from an infernal catastrophe. Will Adiel be able to return to a normal life? Or is there something else that awaits him?"
Up and Out,Julia Kaye,slice of life,8.87,10600000.0,556216,0.05247320754716981,65496,2015.0,A weird comic for a weird world.
Urban Animal,"Foxkirin, John Amor, Justin Jordan, Nicki Pau Preto",superhero,9.69,37109684.0,3135739,0.08449921050257393,539437,2018.0,"Meet Joe Gomez. He's got high school on lock , good grades, a cool band, and girls digging his vibe. But just when he's got the world figured out, he goes and turns into a saber-toothed tiger. A shape-shifting nature spirit known as a Chimera, to be specific. Now Joe needs every single one of his new powers to help save the human race , whether he wants to or not."
Uriah,Toffuo,horror,9.8,29658375.0,3488573,0.117625223903872,447078,2019.0,"A rainy night. A mysterious island. A boy with a dangerous story to tell , if only he could remember who or where he was. So begins a chilling journey into the unknown , when uncovering a twisted world of secrets is the only way to survive."
Vampire Magicka,Bryan Golden,fantasy,8.57,1122046.0,153270,0.13659867777256904,71593,2022.0,"In a world of humans and monsters, Visare is a young vampire obsessed with his favorite anime, Bunny Tenshi. When he finds a magic pendant, he embarks on a quest to save his missing sister. Facing mad scientists, robots, and other monsters, will he be able to become a hero like Bunny Tenshi? Or will his own powers betray him?"
Varsity Noir,Kate Glasheen,mystery,9.46,1392888.0,204438,0.14677274841911195,54590,2019.0,"Think your teen years were dark? Try being John - a recovering addict fresh out of rehab. And now his biggest challenge yet, re-integrating back into the ruthless social cesspool that is high school. 
 
 There are temptations around every corner, but hey, his mom still believes in him (that's what moms do) and his best friend Brad has never stopped having his back , even when it's not exactly in his own self-interest to do so.
 
 No, it's not going to be easy to turn things around , especially when Brad finds himself way in over his head out on the streets , leaving John to figure out a way to help his palâ€¦before it's too late. Maybe John won't be going straight as soon as he'd hoped after all."
Version Day and Night,dewkneelight,drama,9.51,10818318.0,1167608,0.1079287926274676,480349,2019.0,"Candy always dreamed of something more exciting than her secret double life. Sure, there're her illicit nighttime meetings with Shun, the handsome class president with a double life of his own, but what good are cloaks without a little dagger? Lucky (or unlucky) for her, the new transfer student Jean is here to shake things up, and he just found out about Candy and Shun's covert hobby. Can the pair keep themselves out of trouble, or will the covers get ripped off their private lives?"
Vibe Check!,Ucheomaaa,comedy,9.54,5207418.0,842795,0.1618450833023199,84667,2022.0,"Uche's very bad day only gets worse when an inter-dimensional dudebro drops down from the heavens to turn his life upside down. Apparently Uche's vibes are so cosmically wack that they can be seen from outer space, and now the Vibe Fairy has made it his mission to beat a sense of purpose back into him. Together with his new, alarmingly ripped guide, Uche will have to tackle life's great challenges and learn to love himself, or die trying. Possibly both."
